@relation 'mina data 2.0.7-2.0.8'

@attribute CBO numeric
@attribute NOC numeric
@attribute WMC numeric
@attribute RFC numeric
@attribute DIT numeric
@attribute LCOM numeric
@attribute SLOC numeric
@attribute change {no,yes}

@data
16,0,3,16,0,66,31,no
4,0,2,15,0,0,16,no
3,0,2,15,0,0,20,no
16,2,7,20,0,78,109,no
12,0,6,26,1,0,73,no
23,0,10,30,1,83,154,no
5,0,4,24,1,50,20,no
9,1,6,26,1,33,29,no
15,0,2,15,0,50,27,no
11,0,3,16,0,66,71,no
26,0,7,20,0,71,109,no
7,0,3,23,1,66,19,no
3,0,3,16,0,0,13,no
8,0,7,26,0,80,50,no
11,0,9,29,0,85,66,no
14,0,1,14,0,0,11,no
9,0,3,23,1,0,25,no
4,0,5,18,0,0,29,no
17,0,1,14,0,0,16,no
4,0,1,14,0,0,14,no
7,0,1,21,1,0,14,no
7,0,3,16,1,0,24,no
4,0,2,15,0,25,38,no
1,0,5,49,0,68,28,no
1,0,6,19,0,0,48,no
3,0,2,15,0,0,43,no
9,0,1,30,1,0,18,no
11,0,2,15,1,0,38,no
31,0,12,736,0,80,221,no
18,0,9,29,1,64,55,no
3,0,2,701,0,33,20,no
8,0,3,16,0,33,19,no
5,0,1,22,2,0,14,no
5,0,2,15,0,0,13,no
12,0,2,23,2,50,40,no
9,0,2,16,1,0,20,no
0,0,4,17,0,50,19,no
1,0,3,16,0,33,14,no
12,0,1,14,0,0,11,no
13,0,5,25,1,73,44,no
14,0,1,14,0,0,13,no
21,0,1,14,0,0,23,no
17,0,7,27,1,78,55,no
14,0,1,14,0,0,16,no
7,0,4,24,1,0,23,no
7,2,3,23,1,55,31,no
18,0,7,29,2,60,73,no
8,0,2,25,2,16,30,no
13,0,1,14,0,0,17,no
0,0,0,23,2,0,2,no
23,0,2,15,0,50,101,no
25,0,2,15,0,50,45,no
6,0,6,28,2,33,43,no
14,0,1,14,0,0,14,no
5,0,2,22,1,0,14,no
20,0,1,14,0,0,47,no
7,0,5,25,1,60,38,no
7,2,4,17,0,66,36,no
5,2,3,16,0,33,16,no
8,0,3,20,1,0,17,no
6,0,3,19,1,0,11,no
0,0,1,14,0,100,15,no
8,0,3,20,1,66,35,no
6,0,3,19,1,0,16,no
7,0,1,26,1,0,12,no
0,3,2,15,0,0,8,no
2,1,4,19,1,62,16,no
2,1,6,21,1,66,26,no
14,0,1,14,0,0,23,no
19,0,15,28,0,97,96,no
1,10,1,14,0,0,3,no
22,0,3,33,1,0,58,no
2,0,2,57,2,50,12,no
2,0,1,15,1,0,7,no
2,0,1,15,1,0,7,no
2,0,1,15,1,0,7,no
2,0,3,17,1,50,14,no
2,0,3,17,1,50,14,no
2,0,1,15,1,0,7,no
2,0,1,15,1,0,7,no
2,0,1,15,1,0,7,no
2,0,1,15,1,0,7,no
27,0,13,26,0,96,92,no
2,0,3,17,1,50,14,no
14,0,1,14,0,0,16,no
2,0,5,18,0,30,24,no
6,0,5,25,1,60,32,no
17,0,10,30,1,70,82,no
11,0,2,701,0,75,27,no
24,0,7,20,0,76,56,no
10,0,7,27,1,42,42,no
8,0,2,15,0,100,51,no
1,0,2,17,1,0,8,no
6,2,4,17,0,37,44,no
9,8,6,21,1,50,82,no
18,0,6,19,0,11,117,no
5,0,3,27,3,0,12,no
6,1,3,24,2,0,15,no
5,0,3,24,2,0,10,no
13,1,12,25,0,66,48,no
19,0,8,29,2,83,158,no
4,0,2,15,0,0,14,no
2,0,2,15,0,0,11,no
4,0,1,14,0,50,11,no
21,0,12,25,0,88,168,no
4,0,2,15,0,0,14,no
2,0,2,15,0,0,11,no
8,0,1,14,0,50,12,no
3,2,1,14,0,0,4,no
13,0,3,16,0,0,51,no
6,0,2,16,1,0,8,no
7,0,2,16,1,0,8,no
6,0,1,133,2,0,5,no
7,0,12,25,0,50,41,no
6,0,8,29,2,70,38,no
7,0,9,23,1,73,46,no
1,2,4,48,0,100,13,no
2,0,2,24,1,0,7,no
3,0,3,24,1,0,12,no
4,0,2,18,1,0,9,no
8,0,5,137,2,73,27,no
3,2,2,15,0,0,6,no
3,2,7,55,1,78,34,no
2,5,1,14,0,0,4,no
1,0,4,52,1,100,13,no
1,0,4,59,2,100,14,no
7,0,8,21,0,50,29,no
8,0,5,26,2,50,30,no
8,0,4,18,1,25,29,no
12,0,21,44,0,63,97,no
8,0,20,39,0,47,87,no
15,0,3,16,0,0,33,no
3,0,4,17,0,68,70,no
3,1,4,17,0,50,56,no
4,0,4,17,0,50,29,no
1,0,1,18,1,0,6,no
3,0,4,17,0,50,51,no
4,0,3,16,0,66,42,no
7,0,7,20,0,65,94,no
10,0,4,17,0,58,42,no
3,0,4,17,0,50,44,no
5,0,3,16,0,66,32,no
1,0,1,18,1,0,6,no
5,0,3,16,0,66,24,no
4,0,3,16,0,0,12,no
3,1,4,17,0,50,24,no
5,0,5,18,0,0,27,no
4,0,4,17,0,0,22,no
7,0,5,18,0,90,54,no
8,0,10,23,0,40,37,no
5,0,9,22,0,63,49,no
14,0,4,17,0,0,246,no
9,0,1,14,0,0,17,no
13,0,11,43,2,83,97,no
13,0,3,16,0,5,106,no
3,0,1,14,1,0,12,no
5,0,4,17,0,55,103,no
6,0,5,18,0,0,67,no
9,0,22,51,1,86,157,no
14,0,5,18,0,60,74,no
21,0,31,60,1,84,211,no
9,0,4,17,0,25,83,no
1,0,2,134,2,50,11,no
3,0,0,13,0,0,4,no
15,0,4,17,0,50,90,no
22,0,34,121,0,86,352,no
12,0,3,16,0,33,76,no
11,0,4,33,1,25,32,no
15,0,16,45,1,75,129,no
6,0,4,17,0,33,34,no
3,0,6,19,0,0,61,no
6,0,1,14,0,0,14,no
14,0,25,54,1,88,173,no
21,0,8,21,0,87,117,no
3,0,5,18,0,0,22,no
3,0,5,18,0,0,22,no
1,0,4,53,0,100,15,no
8,0,1,14,0,0,16,no
24,0,10,50,2,80,119,no
39,0,15,28,0,81,343,no
5,0,1,30,1,0,6,no
4,0,3,16,0,0,24,no
4,0,5,18,1,60,18,no
11,0,8,28,1,87,47,no
3,0,1,24,0,100,30,no
7,0,3,20,0,0,13,no
17,0,8,21,0,75,73,no
9,0,2,15,0,0,30,no
12,0,20,33,0,90,149,no
2,0,2,23,1,0,10,no
2,0,2,15,0,0,10,no
30,0,5,18,0,73,89,no
6,0,1,21,1,0,12,no
13,0,21,50,1,59,440,no
1,0,7,20,0,54,42,no
18,3,9,38,1,80,85,no
30,2,11,24,0,72,319,no
6,0,18,31,0,88,55,no
9,0,6,26,1,70,42,no
9,0,7,27,1,61,39,no
3,0,3,16,0,0,16,no
7,0,2,40,2,0,18,no
9,0,2,26,1,0,15,no
5,0,2,40,2,0,20,no
5,0,2,26,1,0,10,no
9,2,11,40,1,0,41,no
0,0,1,30,1,0,5,no
8,0,16,45,1,50,58,no
10,0,10,39,1,19,43,no
14,0,2,15,0,0,68,no
6,0,2,42,2,50,12,no
7,2,3,32,1,0,41,no
3,0,3,24,1,33,16,no
5,0,4,24,1,0,19,no
6,0,1,14,0,0,24,no
4,0,2,15,0,0,11,no
14,0,24,37,0,84,218,no
4,0,4,17,0,60,34,no
14,0,21,41,1,82,141,no
11,0,3,16,0,0,110,no
0,1,0,13,0,0,2,no
0,1,0,13,1,0,2,no
0,0,0,13,2,0,2,no
5,0,9,32,0,53,112,no
6,0,7,26,0,57,46,no
16,0,11,31,1,76,75,no
1,0,1,50,0,100,5,no
5,0,9,22,0,55,42,no
2,0,1,14,0,0,6,no
2,0,1,14,0,0,12,no
9,0,2,47,2,50,14,no
21,0,4,17,0,83,120,no
17,0,2,15,0,50,40,no
2,0,5,54,0,40,20,no
5,0,7,20,0,0,56,no
9,0,2,47,2,50,14,no
16,0,2,15,0,50,30,no
3,19,9,40,0,70,42,no
12,0,4,44,1,25,69,no
6,0,2,42,1,50,18,no
3,0,2,46,2,0,10,no
7,0,2,42,1,50,20,no
7,0,2,42,1,0,19,no
11,2,6,46,1,66,82,no
12,0,3,43,1,33,42,no
4,0,2,46,2,0,13,no
10,0,3,43,1,44,34,no
4,0,2,42,1,0,10,no
4,0,2,46,2,0,13,no
7,0,4,44,1,0,36,no
5,0,3,16,0,0,23,no
7,0,5,45,1,0,48,no
5,0,5,18,0,0,41,no
3,0,2,46,2,0,10,no
4,0,2,48,2,0,9,no
3,0,2,46,2,0,10,no
13,1,6,46,1,72,129,no
3,0,2,42,1,0,16,no
7,6,4,44,1,75,32,no
4,0,2,42,1,0,10,no
5,0,2,48,2,0,10,no
30,0,4,17,0,0,109,no
4,0,2,48,2,0,9,no
3,0,2,46,2,0,10,no
4,0,2,42,1,0,18,no
5,0,2,42,1,0,14,no
5,0,2,42,1,0,14,no
6,0,4,44,1,0,25,no
5,0,3,16,0,0,29,no
4,0,2,72,1,0,13,no
19,0,5,75,1,0,78,no
17,0,7,77,1,0,110,no
5,0,1,16,1,0,5,no
3,3,12,25,1,87,69,no
2,0,4,29,2,0,18,no
2,0,4,29,2,0,18,no
9,0,2,15,0,16,41,no
5,0,4,29,2,0,30,no
8,1,2,15,0,0,30,no
8,0,1,14,0,0,8,no
4,0,1,14,0,0,7,no
11,0,1,14,0,0,35,no
6,0,3,16,0,0,20,no
7,2,2,22,1,50,13,no
20,2,11,24,0,70,87,no
1,0,3,16,0,33,14,no
9,0,9,22,0,66,58,no
11,0,5,18,0,40,53,no
26,0,13,42,1,76,129,no
0,0,1,371,2,0,4,no
12,4,5,18,0,80,22,no
14,0,4,22,1,75,34,no
7,0,3,21,1,66,15,no
13,0,1,14,0,33,83,no
23,0,3,21,1,50,127,no
1,0,0,13,0,0,12,no
15,0,4,35,2,50,103,no
17,0,4,22,1,62,76,no
1,2,3,16,0,33,10,no
2,2,1,25,1,0,6,no
10,0,5,30,2,60,63,no
1,0,1,14,0,65,71,no
4,0,12,28,1,79,64,no
7,0,3,16,0,66,49,no
1,0,2,56,0,100,8,no
12,0,23,36,0,92,93,no
2,0,3,16,0,16,20,no
5,0,20,33,0,0,114,no
4,0,5,18,0,40,122,no
1,0,9,22,0,69,35,no
11,0,10,23,0,0,165,no
2,0,5,55,1,70,26,no
0,0,0,50,1,0,3,no
2,0,3,53,1,55,18,no
0,0,2,52,1,50,10,no
0,4,1,50,0,100,5,no
4,3,6,19,0,58,26,no
4,2,5,18,0,60,25,no
7,0,1,14,0,0,27,no
0,0,0,19,1,0,2,no
2,0,1,14,0,0,5,no
6,0,7,25,1,64,29,no
4,0,3,16,0,0,15,no
3,0,1,14,0,0,5,no
3,0,6,19,0,62,36,no
1,0,2,51,0,50,11,no
1,0,1,50,0,100,6,no
9,0,15,28,0,83,92,no
5,0,9,22,0,0,29,no
23,0,11,24,0,80,200,no
1,0,2,51,0,100,9,no
29,0,11,24,0,81,258,no
12,0,4,17,0,50,109,no
4,0,6,19,0,100,28,no
2,0,0,13,0,0,10,no
14,0,10,23,0,84,109,no
15,0,3,16,0,0,184,no
1,0,3,16,0,66,12,no
10,0,12,25,0,85,64,no
11,0,4,17,0,0,119,no
4,0,3,24,1,0,12,no
5,0,3,24,1,0,15,no
5,0,3,24,1,0,15,no
4,0,2,18,1,0,10,no
4,0,3,24,1,0,12,no
6,0,6,19,1,29,55,no
2,2,3,16,0,0,8,no
3,6,8,21,0,37,37,no
1,0,1,50,0,100,6,no
1,0,1,50,0,100,6,no
22,0,14,35,1,69,139,no
14,0,11,24,1,51,100,no
0,1,0,13,0,0,2,no
0,1,0,13,1,0,1,no
0,0,0,13,2,0,1,no
2,0,3,24,1,0,11,no
1,0,1,50,0,100,6,no
9,0,5,25,1,80,31,no
14,2,5,18,0,0,116,no
18,1,5,18,0,60,92,no
15,3,12,25,0,86,158,no
7,0,4,24,1,0,33,no
4,0,2,22,1,0,12,no
1,0,10,52,1,80,40,no
8,0,12,26,0,73,133,no
1,0,1,54,1,100,6,no
8,0,1,87,0,0,31,no
12,0,8,21,0,0,54,no
4,0,1,87,0,0,15,no
11,0,3,134,2,66,58,no
4,0,10,61,2,0,41,no
24,0,23,87,1,86,300,no
4,0,6,19,0,50,32,no
7,2,17,131,1,85,75,no
11,0,3,134,2,66,87,no
4,0,16,68,2,0,71,no
1,0,16,67,2,87,63,no
6,0,4,31,1,0,17,no
20,0,4,17,0,33,64,no
5,0,2,31,1,0,9,no
4,0,2,22,1,0,8,no
6,0,3,21,1,0,13,no
13,0,3,16,0,66,39,no
23,0,5,18,0,19,130,no
6,0,8,28,1,12,41,no
12,0,1,14,0,0,67,no
5,0,1,21,1,0,16,no
10,0,4,29,1,0,19,no
6,0,2,20,1,0,12,no
3,0,4,17,0,0,15,no
14,0,8,128,2,87,167,no
15,0,1,14,0,0,106,no
6,0,4,31,1,0,17,no
6,0,2,20,1,0,12,no
10,0,4,29,1,0,19,no
1,0,2,44,1,0,7,no
4,0,5,18,0,60,23,no
2,0,6,20,0,50,37,no
6,0,1,14,0,0,6,no
31,0,3,16,0,0,120,no
4,0,17,80,1,91,210,no
21,0,9,22,0,0,94,no
18,0,1,14,0,0,80,no
10,0,4,29,1,0,19,no
0,0,2,17,1,50,10,no
4,0,12,25,0,90,235,no
2,2,2,15,0,0,37,no
6,7,27,42,1,14,200,no
6,0,25,38,0,16,106,no
23,0,26,39,0,88,462,no
2,0,12,25,0,61,95,no
4,0,8,21,0,71,42,no
8,0,4,17,0,68,85,no
17,0,38,53,1,85,588,no
11,0,28,41,0,67,350,no
4,2,9,22,0,50,42,no
5,0,12,34,1,83,43,no
9,0,14,36,1,85,92,no
3,1,2,15,0,0,15,no
1,0,1,14,0,0,4,no
3,1,2,15,0,0,17,no
8,0,24,73,0,74,240,no
5,0,10,23,0,75,160,no
4,0,3,45,1,100,14,no
6,0,16,29,0,6,72,no
4,0,1,17,1,0,9,no
2,1,3,16,0,33,12,no
11,0,25,38,0,84,266,no
10,0,11,24,0,58,115,no
6,0,7,20,0,60,44,no
5,0,2,15,0,0,14,no
0,1,2,15,0,50,10,no
2,0,3,45,1,100,12,no
2,0,4,33,1,0,23,no
8,0,16,29,0,18,80,no
1,0,2,17,1,0,9,no
0,2,2,15,0,50,10,no
10,0,5,23,0,64,83,no
4,2,8,42,0,50,35,no
4,0,3,16,0,44,30,no
3,0,22,35,0,50,72,no
10,0,3,16,0,80,76,no
28,0,5,25,1,73,81,no
9,0,6,26,1,58,57,no
6,0,2,15,0,50,10,no
8,0,1,22,2,0,42,no
3,0,2,15,0,0,6,no
1,3,9,51,1,88,59,no
1,3,10,52,1,0,72,no
3,0,26,78,2,91,109,no
14,0,8,128,2,79,36,no
4,0,11,62,2,0,75,no
2,0,4,17,0,0,16,no
7,2,6,120,1,70,25,no
3,0,4,17,0,0,18,no
3,0,5,18,0,0,22,no
43,3,185,379,1,96,1754,yes
11,0,9,22,0,75,164,yes
1,0,11,390,2,0,32,yes
28,1,50,63,0,83,641,yes
8,0,10,23,0,76,109,yes
10,0,2,31,1,0,34,yes
17,0,9,38,1,0,82,yes
9,31,16,29,0,0,43,yes
9,0,3,23,1,55,62,yes
28,6,19,32,0,80,214,yes
43,1,38,104,2,94,600,yes
11,0,1,14,0,0,71,yes
28,3,25,85,2,92,286,yes
14,0,1,14,0,0,58,yes
42,3,51,64,0,96,575,yes
12,0,1,14,0,0,74,yes
23,4,24,66,1,89,269,yes
13,4,18,60,1,83,127,yes
38,2,29,42,0,91,249,yes
5,56,7,20,0,85,20,yes
22,0,14,27,0,78,159,yes
6,0,35,48,0,92,178,yes
22,0,13,26,0,83,153,yes
54,10,101,114,0,97,729,yes
18,3,18,132,1,91,176,yes
7,1,9,22,0,77,100,yes
1,0,0,13,0,0,3,yes
36,0,3,16,0,53,95,yes
11,0,4,24,1,62,38,yes
1,0,0,19,1,0,5,yes
23,0,3,16,0,66,37,yes
1,0,0,19,1,0,3,yes
18,0,9,29,1,77,57,yes
15,0,8,28,1,84,54,yes
18,0,9,29,1,77,54,yes
15,0,8,28,1,84,54,yes
13,0,13,42,1,80,91,yes
3,2,3,16,0,33,14,yes
2,0,2,15,0,75,12,yes
31,2,16,45,1,87,307,yes
12,0,2,19,1,0,28,yes
17,1,17,30,0,87,231,yes
11,0,10,24,1,80,60,yes
6,0,10,23,0,90,30,yes
9,0,14,27,0,78,94,yes
31,0,37,124,0,90,444,yes
14,0,5,34,1,60,44,yes
5,0,6,19,0,66,50,yes
10,0,28,57,1,89,168,yes
29,0,32,61,1,93,380,yes
35,0,31,44,0,83,433,yes
5,0,9,22,0,77,26,yes
9,0,9,22,0,44,42,yes
11,0,5,18,0,80,39,yes
10,0,15,28,0,73,91,yes
21,0,4,17,0,81,105,yes
92,3,57,70,0,93,680,yes
20,1,7,31,1,82,196,yes
11,0,18,34,1,84,113,yes
3,0,7,20,0,71,32,yes
8,0,15,28,0,93,177,yes
20,0,13,26,0,0,227,yes
26,0,10,35,2,70,253,yes
15,0,7,20,0,71,140,yes
28,0,13,73,2,80,84,yes
1,0,2,15,0,25,10,yes
9,0,3,16,0,33,32,yes
9,0,6,19,0,66,33,yes
16,0,2,15,0,0,54,yes
13,0,5,21,1,50,66,yes
18,3,14,27,0,46,179,yes
21,0,7,67,2,64,95,yes
28,0,15,129,1,88,212,yes
23,0,19,110,3,87,205,yes
29,0,22,107,3,88,226,yes
5,0,16,68,2,0,120,yes
22,0,12,78,2,83,88,yes
14,0,14,128,1,80,73,yes
9,0,6,19,0,33,79,yes
5,0,3,45,2,33,26,yes
24,0,22,126,3,50,144,yes
23,0,22,107,3,0,96,yes
26,0,22,86,1,50,193,yes
23,0,18,109,3,55,121,yes
22,0,23,108,3,56,134,yes
